Phase and Amplitude Scintillation Indices from KHO (78.147,16.038,0.522)

Satellite System: 0 = GPS, 1 = GLONASS, 2 = SBAS, 5 = GALILEO, 6 = COMPASS, 7 = QZSS, 8 = LBAND

Frequency: GLONASS frequency channel (-7 to +6) 

Signal Type for each Satellite System

GPS     : 1 = L1CA,     4 = L2Y,  5 = L2C, 6 = L2P,    7 = L5Q
GLONASS : 1 = L1CA,     3 = L2CA, 4 = L2P
SBAS    : 1 = L1CA,     2 = L5I
GALILEO : 1 = E1,       2 = E5A,  3 = E5B, 4 = ALTBOC, 5 = E6
COMPASS : 1 = E2
QZSS    : 1 = L1CA,     3 = L2C,  4 = L5Q
LBAND   : 1 = OMNISTAR, 2 = CDGPS

GPS Week: 2313,  Satellite System: 0

GPS TOW , PRN, Freq, SigType, Az , Elv , CNo , Lock Time, CMC Avg, CMC Std , S4 , S4 Cor, 1SecSigma, 3SecSigma, 10SecSigma, 30SecSigma, 60SecSigma , HHMM
 466380.00,18, 0, 1,177.55, 35.68, 49.29, 3846.62,  -8.986,  0.189,  0.070,  0.034,  0.060,  0.080,  0.099,  0.099,  0.099, 0933
 466380.00,18, 0, 7,177.55, 35.68, 51.67, 3846.36,  97.274,  0.008,  0.039,  0.026,  0.043,  0.058,  0.070,  0.070,  0.070, 0933
 466380.00, 5, 0, 1, 86.97, 37.93, 49.52, 3714.48,  -6.591,  0.027,  0.053,  0.033,  0.060,  0.084,  0.107,  0.107,  0.107, 0933
 466380.00,31, 0, 1,222.32, 13.35, 44.69,14906.63,   3.247,  0.019,  0.161,  0.058,  0.078,  0.102,  0.122,  0.122,  0.122, 0933
 466380.00, 4, 0, 1,293.23, 10.85, 42.94,12697.19,  -0.740,  0.186,  0.169,  0.071,  0.093,  0.118,  0.134,  0.135,  0.135, 0933
 466380.00, 4, 0, 7,293.23, 10.85, 47.14,12694.81,  91.002,  0.017,  0.130,  0.044,  0.064,  0.084,  0.099,  0.099,  0.099, 0933
 466380.00,20, 0, 1, 47.73, 36.15, 47.19, 8617.82, -17.176,  0.035,  0.088,  0.044,  0.081,  0.099,  0.116,  0.116,  0.116, 0933
 466380.00, 9, 0, 1,330.07, 26.97, 45.69, 8947.58,  -7.111,  0.069,  0.102,  0.052,  0.071,  0.091,  0.114,  0.115,  0.115, 0933
 466380.00, 9, 0, 7,330.07, 26.97, 51.17, 8945.24, 192.698,  0.009,  0.064,  0.028,  0.049,  0.068,  0.085,  0.086,  0.086, 0933
 466380.00,16, 0, 1,275.51, 41.85, 49.64, 5335.98,  -7.563,  0.033,  0.054,  0.033,  0.059,  0.083,  0.104,  0.105,  0.105, 0933
 466440.00,29, 0, 1,117.57, 43.11, 49.62,13013.49,  -7.792,  0.052,  0.045,  0.033,  0.052,  0.066,  0.084,  0.084,  0.084, 0934
 466440.00,26, 0, 1,218.97, 49.60, 50.90,10064.72,  -0.587,  0.054,  0.039,  0.029,  0.056,  0.071,  0.086,  0.086,  0.086, 0934
 466440.00,26, 0, 7,218.97, 49.60, 53.72,10062.64, 151.654,  0.022,  0.032,  0.021,  0.046,  0.056,  0.066,  0.066,  0.066, 0934
 466440.00, 7, 0, 1,355.65, 11.70, 40.36, 1116.57,  -4.069,  0.203,  0.138,  0.096,  0.108,  0.121,  0.134,  0.134,  0.134, 0934
 466440.00,18, 0, 1,177.35, 36.10, 48.37, 3906.62,  -8.969,  0.097,  0.068,  0.038,  0.061,  0.076,  0.091,  0.091,  0.091, 0934
 466440.00,18, 0, 7,177.35, 36.10, 51.67, 3906.36,  97.262,  0.004,  0.038,  0.026,  0.043,  0.055,  0.068,  0.068,  0.068, 0934
 466440.00, 5, 0, 1, 86.46, 38.14, 48.88, 3774.48,  -6.767,  0.072,  0.053,  0.036,  0.058,  0.069,  0.079,  0.079,  0.079, 0934
 466440.00,31, 0, 1,222.19, 12.94, 45.47,14966.63,   3.446,  0.080,  0.091,  0.053,  0.073,  0.090,  0.103,  0.103,  0.103, 0934
 466440.00, 4, 0, 1,293.03, 10.48, 41.59,12757.19,  -0.694,  0.034,  0.179,  0.083,  0.101,  0.117,  0.135,  0.135,  0.135, 0934
 466440.00, 4, 0, 7,293.03, 10.48, 47.60,12754.81,  91.106,  0.033,  0.134,  0.042,  0.063,  0.077,  0.099,  0.100,  0.100, 0934
 466440.00,20, 0, 1, 47.26, 35.98, 47.00, 8677.82, -17.187,  0.013,  0.070,  0.045,  0.064,  0.075,  0.090,  0.090,  0.090, 0934
 466440.00, 9, 0, 1,329.66, 26.75, 45.49, 9007.58,  -7.146,  0.085,  0.092,  0.053,  0.073,  0.086,  0.102,  0.102,  0.102, 0934
 466440.00, 9, 0, 7,329.66, 26.75, 51.09, 9005.24, 192.691,  0.006,  0.078,  0.028,  0.048,  0.060,  0.074,  0.074,  0.074, 0934
 466440.00,16, 0, 1,275.12, 42.19, 49.25, 5395.98,  -7.705,  0.045,  0.048,  0.034,  0.056,  0.071,  0.085,  0.085,  0.085, 0934
 466500.00,29, 0, 1,117.31, 42.70, 49.54,13073.49,  -7.701,  0.031,  0.061,  0.033,  0.053,  0.069,  0.087,  0.087,  0.087, 0935
 466500.00,26, 0, 1,218.35, 49.41, 50.93,10124.72,  -0.845,  0.090,  0.037,  0.028,  0.056,  0.072,  0.086,  0.086,  0.086, 0935
 466500.00,26, 0, 7,218.35, 49.41, 53.81,10122.64, 151.701,  0.004,  0.032,  0.020,  0.044,  0.056,  0.066,  0.066,  0.066, 0935
 466500.00, 7, 0, 1,355.49, 12.05, 42.95, 1176.57,  -3.902,  0.262,  0.219,  0.071,  0.088,  0.097,  0.112,  0.112,  0.112, 0935
 466500.00,18, 0, 1,177.14, 36.52, 48.81, 3966.62,  -9.178,  0.091,  0.089,  0.036,  0.059,  0.075,  0.091,  0.091,  0.091, 0935
 466500.00,18, 0, 7,177.14, 36.52, 51.77, 3966.36,  97.256,  0.005,  0.042,  0.026,  0.044,  0.057,  0.068,  0.069,  0.069, 0935
 466500.00, 5, 0, 1, 85.95, 38.34, 49.12, 3834.48,  -6.960,  0.049,  0.052,  0.035,  0.056,  0.074,  0.091,  0.091,  0.091, 0935
 466500.00,31, 0, 1,222.06, 12.54, 44.26,15026.63,   3.689,  0.064,  0.209,  0.061,  0.084,  0.095,  0.109,  0.109,  0.109, 0935
 466500.00, 4, 0, 1,292.83, 10.12, 42.14,12817.19,  -0.529,  0.154,  0.194,  0.078,  0.103,  0.120,  0.139,  0.140,  0.140, 0935
 466500.00, 4, 0, 7,292.83, 10.12, 47.19,12814.81,  91.170,  0.011,  0.122,  0.044,  0.065,  0.083,  0.110,  0.110,  0.110, 0935
 466500.00,20, 0, 1, 46.79, 35.80, 47.34, 8737.82, -17.058,  0.080,  0.065,  0.043,  0.064,  0.077,  0.092,  0.093,  0.093, 0935
 466500.00, 9, 0, 1,329.26, 26.53, 45.60, 9067.58,  -7.024,  0.025,  0.088,  0.052,  0.070,  0.081,  0.095,  0.095,  0.095, 0935
 466500.00, 9, 0, 7,329.26, 26.53, 51.00, 9065.24, 192.692,  0.002,  0.072,  0.028,  0.046,  0.057,  0.070,  0.071,  0.071, 0935
 466500.00,16, 0, 1,274.72, 42.54, 49.65, 5455.98,  -7.787,  0.011,  0.044,  0.033,  0.055,  0.071,  0.085,  0.085,  0.085, 0935
 466560.00,29, 0, 1,117.06, 42.28, 49.30,13133.49,  -7.888,  0.077,  0.067,  0.034,  0.056,  0.078,  0.097,  0.097,  0.097, 0936
 466560.00,26, 0, 1,217.73, 49.21, 51.01,10184.72,  -1.045,  0.051,  0.038,  0.028,  0.058,  0.083,  0.102,  0.102,  0.102, 0936
 466560.00,26, 0, 7,217.73, 49.21, 53.58,10182.64, 151.685,  0.009,  0.032,  0.021,  0.046,  0.064,  0.079,  0.079,  0.079, 0936
 466560.00, 7, 0, 1,355.33, 12.41, 43.36, 1236.57,  -3.274,  0.060,  0.122,  0.068,  0.086,  0.104,  0.120,  0.121,  0.120, 0936
 466560.00,18, 0, 1,176.92, 36.94, 48.88, 4026.62,  -9.069,  0.121,  0.083,  0.036,  0.061,  0.082,  0.097,  0.098,  0.098, 0936
 466560.00,18, 0, 7,176.92, 36.94, 51.96, 4026.36,  97.274,  0.010,  0.039,  0.025,  0.044,  0.059,  0.068,  0.069,  0.069, 0936
 466560.00, 5, 0, 1, 85.42, 38.54, 49.23, 3894.48,  -7.128,  0.039,  0.052,  0.035,  0.060,  0.085,  0.099,  0.100,  0.100, 0936
 466560.00,31, 0, 1,221.93, 12.14, 44.28,15086.63,   3.728,  0.032,  0.230,  0.061,  0.092,  0.116,  0.127,  0.128,  0.128, 0936
 466560.00,20, 0, 1, 46.32, 35.62, 47.71, 8797.82, -16.826,  0.042,  0.068,  0.041,  0.065,  0.084,  0.101,  0.101,  0.101, 0936
 466560.00, 9, 0, 1,328.86, 26.31, 45.39, 9127.58,  -7.097,  0.060,  0.098,  0.054,  0.077,  0.093,  0.108,  0.108,  0.108, 0936
 466560.00, 9, 0, 7,328.86, 26.31, 50.73, 9125.24, 192.686,  0.002,  0.071,  0.029,  0.047,  0.063,  0.075,  0.075,  0.075, 0936
 466560.00,16, 0, 1,274.31, 42.88, 49.97, 5515.98,  -7.678,  0.036,  0.042,  0.032,  0.057,  0.080,  0.098,  0.098,  0.098, 0936
 466620.00,29, 0, 1,116.82, 41.87, 48.69,13193.49,  -7.953,  0.021,  0.060,  0.037,  0.057,  0.079,  0.101,  0.101,  0.101, 0937
 466620.00,26, 0, 1,217.13, 49.01, 50.50,10244.72,  -1.031,  0.027,  0.038,  0.030,  0.058,  0.086,  0.109,  0.109,  0.109, 0937
 466620.00,26, 0, 7,217.13, 49.01, 53.56,10242.64, 151.648,  0.011,  0.035,  0.021,  0.047,  0.068,  0.083,  0.084,  0.084, 0937
 466620.00, 7, 0, 1,355.16, 12.75, 41.70, 1296.57,  -3.430,  0.204,  0.173,  0.082,  0.104,  0.121,  0.141,  0.141,  0.141, 0937
 466620.00,18, 0, 1,176.69, 37.35, 48.27, 4086.62,  -9.343,  0.044,  0.055,  0.039,  0.061,  0.082,  0.107,  0.108,  0.108, 0937
 466620.00,18, 0, 7,176.69, 37.35, 51.85, 4086.36,  97.285,  0.012,  0.047,  0.026,  0.045,  0.061,  0.078,  0.078,  0.078, 0937
 466620.00, 5, 0, 1, 84.91, 38.72, 49.10, 3954.48,  -7.086,  0.049,  0.055,  0.035,  0.060,  0.083,  0.111,  0.111,  0.111, 0937
 466620.00,31, 0, 1,221.80, 11.74, 45.50,15146.63,   3.980,  0.106,  0.104,  0.053,  0.084,  0.107,  0.126,  0.127,  0.127, 0937
 466620.00,20, 0, 1, 45.86, 35.43, 46.96, 8857.82, -16.863,  0.016,  0.057,  0.045,  0.065,  0.091,  0.114,  0.114,  0.114, 0937
 466620.00, 9, 0, 1,328.47, 26.08, 45.05, 9187.58,  -7.126,  0.056,  0.091,  0.056,  0.076,  0.097,  0.123,  0.123,  0.123, 0937
 466620.00, 9, 0, 7,328.47, 26.08, 50.81, 9185.24, 192.697,  0.008,  0.061,  0.029,  0.049,  0.068,  0.091,  0.091,  0.091, 0937
 466620.00,16, 0, 1,273.89, 43.21, 49.26, 5575.98,  -7.706,  0.030,  0.048,  0.034,  0.059,  0.082,  0.108,  0.108,  0.108, 0937
 466680.00,29, 0, 1,116.59, 41.45, 49.26,13253.49,  -7.911,  0.047,  0.061,  0.034,  0.052,  0.063,  0.074,  0.075,  0.075, 0938
 466680.00,26, 0, 1,216.54, 48.79, 50.99,10304.72,  -0.807,  0.091,  0.035,  0.028,  0.054,  0.069,  0.085,  0.085,  0.085, 0938
 466680.00,26, 0, 7,216.54, 48.79, 53.65,10302.64, 151.633,  0.005,  0.034,  0.021,  0.046,  0.058,  0.072,  0.072,  0.072, 0938
 466680.00, 7, 0, 1,354.99, 13.10, 42.56, 1356.57,  -4.019,  0.070,  0.212,  0.075,  0.097,  0.104,  0.115,  0.115,  0.115, 0938
 466680.00,18, 0, 1,176.46, 37.77, 48.79, 4146.62,  -9.238,  0.023,  0.053,  0.036,  0.056,  0.069,  0.082,  0.082,  0.082, 0938
 466680.00,18, 0, 7,176.46, 37.77, 51.75, 4146.36,  97.206,  0.027,  0.056,  0.026,  0.044,  0.054,  0.065,  0.065,  0.065, 0938
 466680.00, 5, 0, 1, 84.38, 38.91, 49.14, 4014.48,  -7.065,  0.026,  0.053,  0.035,  0.058,  0.073,  0.085,  0.085,  0.085, 0938
 466680.00,31, 0, 1,221.68, 11.33, 44.40,15206.63,   4.213,  0.023,  0.177,  0.060,  0.090,  0.100,  0.111,  0.112,  0.112, 0938
 466680.00,20, 0, 1, 45.40, 35.23, 47.23, 8917.82, -16.739,  0.064,  0.054,  0.043,  0.061,  0.071,  0.079,  0.079,  0.079, 0938
 466680.00, 9, 0, 1,328.08, 25.85, 44.99, 9247.58,  -7.072,  0.033,  0.113,  0.056,  0.078,  0.087,  0.097,  0.097,  0.097, 0938
 466680.00, 9, 0, 7,328.08, 25.85, 50.89, 9245.24, 192.731,  0.013,  0.059,  0.029,  0.047,  0.055,  0.064,  0.065,  0.065, 0938
 466680.00,16, 0, 1,273.47, 43.55, 49.67, 5635.98,  -7.721,  0.011,  0.047,  0.033,  0.056,  0.068,  0.080,  0.081,  0.081, 0938
 466740.00,29, 0, 1,116.37, 41.03, 49.56,13313.49,  -7.708,  0.071,  0.059,  0.033,  0.054,  0.071,  0.092,  0.093,  0.093, 0939
 466740.00,26, 0, 1,215.95, 48.57, 51.32,10364.72,  -0.654,  0.062,  0.051,  0.027,  0.055,  0.072,  0.090,  0.090,  0.090, 0939
 466740.00,26, 0, 7,215.95, 48.57, 53.79,10362.64, 151.656,  0.009,  0.033,  0.020,  0.047,  0.059,  0.070,  0.070,  0.070, 0939
 466740.00, 7, 0, 1,354.82, 13.45, 42.71, 1416.57,  -4.023,  0.081,  0.132,  0.073,  0.101,  0.112,  0.127,  0.127,  0.127, 0939
 466740.00,18, 0, 1,176.23, 38.18, 48.81, 4206.62,  -9.331,  0.091,  0.069,  0.036,  0.058,  0.072,  0.093,  0.093,  0.093, 0939
 466740.00,18, 0, 7,176.23, 38.18, 52.63, 4206.36,  97.198,  0.018,  0.056,  0.023,  0.044,  0.055,  0.071,  0.071,  0.071, 0939
 466740.00, 5, 0, 1, 83.85, 39.08, 49.09, 4074.48,  -7.238,  0.097,  0.063,  0.035,  0.060,  0.078,  0.100,  0.100,  0.100, 0939
 466740.00,31, 0, 1,221.55, 10.93, 43.42,15266.63,   4.098,  0.075,  0.148,  0.067,  0.094,  0.103,  0.120,  0.120,  0.120, 0939
 466740.00,20, 0, 1, 44.95, 35.03, 47.37, 8977.82, -16.650,  0.016,  0.053,  0.043,  0.061,  0.074,  0.090,  0.090,  0.090, 0939
 466740.00, 9, 0, 1,327.69, 25.61, 45.02, 9307.58,  -7.214,  0.024,  0.100,  0.056,  0.081,  0.095,  0.113,  0.114,  0.114, 0939
 466740.00, 9, 0, 7,327.69, 25.61, 50.94, 9305.24, 192.776,  0.012,  0.067,  0.028,  0.050,  0.065,  0.082,  0.083,  0.083, 0939
 466740.00,16, 0, 1,273.03, 43.88, 50.28, 5695.98,  -7.624,  0.025,  0.051,  0.031,  0.057,  0.074,  0.095,  0.096,  0.096, 0939
 466800.00,29, 0, 1,116.15, 40.61, 49.16,13373.49,  -7.447,  0.049,  0.059,  0.035,  0.053,  0.069,  0.080,  0.080,  0.080, 0940
 466800.00,26, 0, 1,215.37, 48.35, 51.00,10424.72,  -0.446,  0.019,  0.046,  0.028,  0.056,  0.072,  0.084,  0.084,  0.084, 0940
 466800.00,26, 0, 7,215.37, 48.35, 53.43,10422.64, 151.681,  0.006,  0.032,  0.021,  0.046,  0.059,  0.068,  0.068,  0.068, 0940
 466800.00, 7, 0, 1,354.64, 13.79, 42.46, 1476.57,  -4.288,  0.084,  0.127,  0.075,  0.104,  0.112,  0.117,  0.117,  0.117, 0940
 466800.00,18, 0, 1,175.98, 38.59, 48.25, 4266.62,  -9.840,  0.109,  0.078,  0.039,  0.059,  0.071,  0.080,  0.080,  0.080, 0940
 466800.00,18, 0, 7,175.98, 38.59, 52.04, 4266.36,  97.233,  0.009,  0.056,  0.025,  0.043,  0.053,  0.057,  0.057,  0.057, 0940
 466800.00, 5, 0, 1, 83.31, 39.25, 48.79, 4134.48,  -7.599,  0.075,  0.057,  0.036,  0.062,  0.077,  0.089,  0.089,  0.089, 0940
 466800.00,31, 0, 1,221.43, 10.53, 44.70,15326.63,   4.108,  0.074,  0.120,  0.058,  0.074,  0.083,  0.094,  0.094,  0.094, 0940
 466800.00,20, 0, 1, 44.50, 34.83, 47.09, 9037.82, -16.723,  0.021,  0.076,  0.044,  0.071,  0.082,  0.091,  0.091,  0.091, 0940
 466800.00, 9, 0, 1,327.31, 25.37, 45.20, 9367.58,  -6.969,  0.117,  0.092,  0.055,  0.072,  0.086,  0.096,  0.097,  0.097, 0940
 466800.00, 9, 0, 7,327.31, 25.37, 50.82, 9365.24, 192.791,  0.001,  0.056,  0.029,  0.046,  0.062,  0.073,  0.074,  0.074, 0940
 466800.00,16, 0, 1,272.59, 44.20, 50.31, 5755.98,  -7.475,  0.054,  0.046,  0.031,  0.053,  0.066,  0.077,  0.077,  0.077, 0940
 466860.00,29, 0, 1,115.93, 40.19, 48.93,13433.49,  -7.364,  0.013,  0.067,  0.036,  0.054,  0.073,  0.091,  0.091,  0.091, 0941
 466860.00,26, 0, 1,214.79, 48.12, 50.74,10484.72,  -0.649,  0.109,  0.038,  0.029,  0.053,  0.071,  0.086,  0.086,  0.086, 0941
 466860.00,26, 0, 7,214.79, 48.12, 53.41,10482.64, 151.669,  0.018,  0.049,  0.021,  0.043,  0.057,  0.068,  0.068,  0.068, 0941
 466860.00, 7, 0, 1,354.46, 14.14, 42.50, 1536.57,  -4.392,  0.068,  0.134,  0.075,  0.111,  0.120,  0.127,  0.128,  0.128, 0941
 466860.00,18, 0, 1,175.73, 39.01, 49.00, 4326.62,  -9.705,  0.066,  0.057,  0.035,  0.056,  0.075,  0.090,  0.090,  0.090, 0941
 466860.00,18, 0, 7,175.73, 39.01, 52.12, 4326.36,  97.165,  0.024,  0.041,  0.025,  0.044,  0.057,  0.069,  0.069,  0.069, 0941
 466860.00, 5, 0, 1, 82.77, 39.42, 48.82, 4194.48,  -7.815,  0.081,  0.054,  0.036,  0.062,  0.080,  0.097,  0.097,  0.097, 0941
 466860.00,31, 0, 1,221.31, 10.12, 43.30,15386.63,   4.157,  0.056,  0.131,  0.068,  0.078,  0.091,  0.104,  0.104,  0.104, 0941
 466860.00,20, 0, 1, 44.06, 34.62, 47.44, 9097.82, -16.569,  0.096,  0.051,  0.042,  0.057,  0.073,  0.087,  0.087,  0.087, 0941
 466860.00, 9, 0, 1,326.92, 25.13, 45.02, 9427.58,  -6.843,  0.032,  0.103,  0.056,  0.080,  0.099,  0.115,  0.115,  0.115, 0941
 466860.00, 9, 0, 7,326.92, 25.13, 51.44, 9425.24, 192.804,  0.014,  0.069,  0.027,  0.047,  0.065,  0.082,  0.082,  0.082, 0941
 466860.00,16, 0, 1,272.13, 44.52, 50.31, 5815.98,  -7.424,  0.026,  0.054,  0.031,  0.055,  0.072,  0.086,  0.086,  0.086, 0941
 466920.00,29, 0, 1,115.73, 39.77, 48.51,13493.49,  -7.396,  0.045,  0.068,  0.038,  0.057,  0.079,  0.100,  0.100,  0.100, 0942
 466920.00,26, 0, 1,214.23, 47.88, 50.82,10544.72,  -0.828,  0.010,  0.038,  0.029,  0.056,  0.077,  0.099,  0.099,  0.099, 0942
 466920.00,26, 0, 7,214.23, 47.88, 53.13,10542.64, 151.599,  0.020,  0.037,  0.022,  0.047,  0.061,  0.077,  0.077,  0.077, 0942
 466920.00, 7, 0, 1,354.28, 14.48, 42.65, 1596.57,  -4.767,  0.145,  0.123,  0.074,  0.106,  0.119,  0.133,  0.133,  0.133, 0942
 466920.00,18, 0, 1,175.48, 39.41, 48.86, 4386.62,  -9.818,  0.107,  0.058,  0.036,  0.060,  0.079,  0.099,  0.099,  0.099, 0942
 466920.00,18, 0, 7,175.48, 39.41, 52.73, 4386.36,  97.134,  0.004,  0.051,  0.023,  0.043,  0.057,  0.072,  0.072,  0.072, 0942
 466920.00, 5, 0, 1, 82.22, 39.58, 49.00, 4254.48,  -8.094,  0.057,  0.056,  0.035,  0.063,  0.085,  0.106,  0.106,  0.106, 0942
 466920.00,20, 0, 1, 43.62, 34.40, 47.19, 9157.82, -16.366,  0.025,  0.070,  0.044,  0.062,  0.083,  0.099,  0.099,  0.099, 0942
 466920.00, 9, 0, 1,326.55, 24.88, 45.04, 9487.58,  -6.727,  0.055,  0.101,  0.056,  0.086,  0.108,  0.125,  0.125,  0.125, 0942
 466920.00, 9, 0, 7,326.55, 24.88, 51.41, 9485.24, 192.838,  0.003,  0.080,  0.027,  0.052,  0.079,  0.093,  0.094,  0.094, 0942
 466920.00,16, 0, 1,271.67, 44.83, 50.04, 5875.98,  -7.704,  0.121,  0.051,  0.031,  0.060,  0.081,  0.100,  0.101,  0.101, 0942
 466980.00,29, 0, 1,115.53, 39.35, 47.92,13553.49,  -7.568,  0.047,  0.068,  0.040,  0.056,  0.070,  0.093,  0.093,  0.093, 0943
 466980.00,26, 0, 1,213.67, 47.64, 50.58,10604.72,  -0.847,  0.039,  0.048,  0.030,  0.058,  0.070,  0.091,  0.091,  0.091, 0943
 466980.00,26, 0, 7,213.67, 47.64, 53.20,10602.64, 151.558,  0.010,  0.050,  0.022,  0.044,  0.054,  0.068,  0.068,  0.068, 0943
 466980.00, 7, 0, 1,354.10, 14.83, 42.39, 1656.57,  -5.103,  0.033,  0.120,  0.076,  0.104,  0.114,  0.135,  0.135,  0.135, 0943
 466980.00,18, 0, 1,175.22, 39.82, 49.21, 4446.62,  -9.910,  0.067,  0.071,  0.035,  0.056,  0.069,  0.089,  0.089,  0.089, 0943
 466980.00,18, 0, 7,175.22, 39.82, 53.10, 4446.36,  97.171,  0.012,  0.040,  0.022,  0.041,  0.051,  0.067,  0.067,  0.067, 0943
 466980.00, 5, 0, 1, 81.68, 39.73, 49.07, 4314.48,  -8.172,  0.010,  0.057,  0.035,  0.060,  0.080,  0.101,  0.101,  0.101, 0943
 466980.00,20, 0, 1, 43.19, 34.18, 46.35, 9217.82, -16.351,  0.053,  0.078,  0.048,  0.071,  0.082,  0.101,  0.101,  0.101, 0943
 466980.00, 9, 0, 1,326.18, 24.63, 44.58, 9547.58,  -6.673,  0.033,  0.094,  0.059,  0.081,  0.100,  0.114,  0.115,  0.115, 0943
 466980.00, 9, 0, 7,326.18, 24.63, 51.59, 9545.24, 192.839,  0.010,  0.079,  0.026,  0.051,  0.086,  0.096,  0.098,  0.098, 0943
 466980.00,16, 0, 1,271.20, 45.14, 49.85, 5935.98,  -8.032,  0.068,  0.047,  0.032,  0.057,  0.070,  0.093,  0.093,  0.093, 0943
 467040.00,29, 0, 1,115.34, 38.92, 48.24,13613.49,  -7.566,  0.039,  0.068,  0.039,  0.057,  0.077,  0.100,  0.100,  0.100, 0944
 467040.00,26, 0, 1,213.12, 47.39, 50.82,10664.72,  -0.578,  0.067,  0.063,  0.029,  0.058,  0.075,  0.093,  0.094,  0.094, 0944
 467040.00,26, 0, 7,213.12, 47.39, 53.64,10662.64, 151.638,  0.027,  0.043,  0.021,  0.043,  0.055,  0.069,  0.069,  0.070, 0944
 467040.00, 7, 0, 1,353.91, 15.17, 42.84, 1716.57,  -5.222,  0.020,  0.106,  0.072,  0.096,  0.106,  0.120,  0.120,  0.120, 0944
 467040.00,18, 0, 1,174.95, 40.23, 49.54, 4506.62,  -9.759,  0.030,  0.052,  0.033,  0.053,  0.070,  0.088,  0.088,  0.088, 0944
 467040.00,18, 0, 7,174.95, 40.23, 52.32, 4506.36,  97.148,  0.022,  0.056,  0.024,  0.043,  0.054,  0.065,  0.065,  0.065, 0944
 467040.00, 5, 0, 1, 81.12, 39.88, 49.03, 4374.48,  -8.335,  0.114,  0.062,  0.035,  0.061,  0.085,  0.101,  0.101,  0.101, 0944
 467040.00,27, 0, 1,259.65, 10.13, 42.41,  711.13,  -2.983,  0.064,  0.151,  0.076,  0.100,  0.120,  0.128,  0.128,  0.128, 0944
 467040.00,27, 0, 7,259.65, 10.13, 46.43,  709.03, 258.106,  0.003,  0.093,  0.048,  0.066,  0.073,  0.083,  0.083,  0.083, 0944
 467040.00,20, 0, 1, 42.76, 33.96, 46.33, 9277.82, -16.488,  0.013,  0.089,  0.048,  0.082,  0.094,  0.109,  0.109,  0.109, 0944
 467040.00, 9, 0, 1,325.81, 24.37, 44.49, 9607.58,  -6.882,  0.071,  0.098,  0.060,  0.082,  0.106,  0.141,  0.141,  0.141, 0944
 467040.00, 9, 0, 7,325.81, 24.37, 51.53, 9605.24, 192.896,  0.016,  0.077,  0.027,  0.061,  0.094,  0.133,  0.133,  0.133, 0944
 467040.00,16, 0, 1,270.72, 45.45, 50.34, 5995.98,  -8.077,  0.021,  0.043,  0.030,  0.056,  0.071,  0.090,  0.090,  0.090, 0944
 467100.00,29, 0, 1,115.16, 38.49, 48.35,13673.49,  -7.312,  0.092,  0.061,  0.038,  0.054,  0.066,  0.080,  0.080,  0.080, 0945
 467100.00,26, 0, 1,212.58, 47.13, 50.09,10724.72,  -0.827,  0.169,  0.051,  0.031,  0.058,  0.071,  0.087,  0.087,  0.087, 0945
 467100.00,26, 0, 7,212.58, 47.13, 54.32,10722.64, 151.722,  0.022,  0.035,  0.019,  0.043,  0.055,  0.066,  0.067,  0.067, 0945
 467100.00, 7, 0, 1,353.72, 15.51, 42.93, 1776.57,  -5.210,  0.050,  0.099,  0.071,  0.089,  0.099,  0.108,  0.108,  0.108, 0945
 467100.00,18, 0, 1,174.68, 40.63, 49.23, 4566.62,  -9.947,  0.043,  0.047,  0.035,  0.054,  0.067,  0.082,  0.082,  0.082, 0945
 467100.00,18, 0, 7,174.68, 40.63, 52.39, 4566.36,  97.077,  0.012,  0.043,  0.024,  0.043,  0.053,  0.062,  0.062,  0.062, 0945
 467100.00, 5, 0, 1, 80.57, 40.01, 48.80, 4434.48,  -8.767,  0.129,  0.061,  0.036,  0.061,  0.076,  0.093,  0.094,  0.094, 0945
 467100.00,27, 0, 1,259.65, 10.56, 42.21,  771.13,  -2.991,  0.083,  0.169,  0.078,  0.100,  0.120,  0.132,  0.132,  0.132, 0945
 467100.00,27, 0, 7,259.65, 10.56, 46.02,  769.03, 258.084,  0.007,  0.073,  0.050,  0.069,  0.077,  0.085,  0.086,  0.086, 0945
 467100.00,20, 0, 1, 42.34, 33.73, 46.79, 9337.82, -16.398,  0.096,  0.106,  0.046,  0.069,  0.081,  0.094,  0.095,  0.095, 0945
 467100.00, 9, 0, 1,325.45, 24.11, 44.45, 9667.58,  -6.840,  0.059,  0.107,  0.060,  0.079,  0.095,  0.104,  0.104,  0.104, 0945
 467100.00, 9, 0, 7,325.45, 24.11, 51.10, 9665.24, 192.892,  0.022,  0.093,  0.028,  0.055,  0.081,  0.092,  0.093,  0.093, 0945
 467100.00,16, 0, 1,270.23, 45.75, 50.06, 6055.98,  -8.212,  0.093,  0.044,  0.031,  0.054,  0.068,  0.084,  0.084,  0.084, 0945
 467160.00,29, 0, 1,114.98, 38.06, 48.83,13733.49,  -7.077,  0.094,  0.078,  0.036,  0.058,  0.087,  0.107,  0.107,  0.107, 0946
 467160.00,26, 0, 1,212.05, 46.87, 50.20,10784.72,  -1.309,  0.072,  0.039,  0.031,  0.061,  0.089,  0.106,  0.106,  0.106, 0946
 467160.00,26, 0, 7,212.05, 46.87, 54.06,10782.64, 151.752,  0.007,  0.040,  0.020,  0.047,  0.068,  0.081,  0.081,  0.081, 0946
